3.523414	4.583312	4.370501	4.940506	5.724415	5.773519	2.581346	2.18626	3.300946	1
.390049	2.071734	-.376261	2.762165	2.580051	1.259234	-.810346	-.566097	2.590929	1
3.978758	2.965967	3.559174	1.396068	.189632	.898692	.844815	-.061695	1.723985	1
2.956204	3.482487	3.518087	.848147	1.058935	.821425	.147418	-.073017	2.479935	1
5.903265	4.236129	6.341853	3.491952	3.224072	3.758116	2.74879	1.388374	3.094658	1
4.457411	4.65335	3.933397	3.68501	4.741908	2.357716	-.145983	1.58917	3.798305	1
.257385	1.105583	-.681719	.079297	.4339	-1.434065	-2.461661	1.03601	.376497	1
1.08867	2.516825	1.757043	1.321705	1.985743	2.337144	1.833218	.787582	1.948096	1
1.329203	.606103	.023307	-2.29882	-.772602	-2.737825	-3.318322	-1.787214	3.253502	1
1.304999	.805805	1.207225	-.360089	-.325877	1.393369	-.009511	.639261	2.901291	1
.84293	.640191	1.923517	.130223	.456702	-.900662	.342751	-1.936582	2.548942	1
-.16075	-.143495	-.127247	-.268217	-1.323338	-.790769	-1.843377	-.088578	.343421	1
2.728861	2.323611	3.157881	.639475	.699573	.458752	.930917	1.356608	2.332261	1
2.294252	3.97969	2.98771	1.253534	1.49757	2.553438	1.37729	.704322	2.040761	1
.964685	.302201	-.843987	-1.061496	-1.631278	-1.758922	-1.404719	-.882284	1.597681	1
3.816356	4.681205	4.192781	1.851443	1.496807	1.01045	1.345524	.738803	1.349586	1
5.781419	7.166569	5.539332	5.280533	3.287748	3.172965	-.545866	2.16544	3.593157	1
-1.813117	-.508025	-2.223028	-1.547433	-1.127537	-.506877	-3.118488	-1.541679	2.947152	1
-.052353	-.267024	.655096	1.829409	1.596511	.266885	-.685931	1.205346	.799576	1
2.582938	1.370307	2.803963	.634661	1.280666	.904287	.587376	.303175	.614265	1
1.953555	2.183459	2.725673	2.193305	.841898	3.534451	1.463079	2.390414	-.596535	1
2.604671	3.222148	3.321593	2.152365	4.059962	2.727943	-.76035	2.472511	3.405223	1
1.491893	1.193619	.376761	-1.266212	-.906572	-1.543163	-2.54435	-.761702	1.801138	1
4.345245	2.625197	2.797443	5.470126	3.977598	3.93356	2.444051	1.67659	1.297001	1
2.037736	1.466001	1.116211	.588575	1.454066	.842586	-.846294	2.260876	2.060854	1
2.964886	2.677365	1.764924	1.117564	1.893249	.44699	-.655051	1.390068	1.614872	1
2.291923	2.924407	3.00102	3.111687	2.505621	3.895928	-1.510818	3.155809	1.519736	1
-1.290641	.15695	-.789547	-1.541124	-2.068113	-2.455341	-1.021306	-.914951	1.963306	1
3.186128	3.609605	1.95025	3.722008	3.217896	3.805221	.232564	1.890526	2.252071	1
2.304965	2.042862	.768764	1.925507	1.665513	.709572	.044806	2.269455	1.747363	1
2.723629	1.921756	2.586074	2.710781	1.972123	2.081971	.039308	-.008547	1.498023	1
3.139626	3.448652	2.570842	2.155407	1.673263	2.187889	-.257262	.871973	3.246622	1
1.109019	-2.360168	.733334	-.138382	.011332	.649804	-.082862	-1.486806	1.829719	1
3.543953	3.343282	3.315587	4.82719	3.349333	5.048108	1.530741	2.864057	3.149143	1
-.580179	.575468	-.169375	1.47328	-.065305	-.365065	-.795408	-1.081356	1.705541	1
-.737929	.114022	-.45883	-.804556	-1.198435	-1.110024	-.67435	.209141	1.283794	1
2.121668	1.447443	2.167408	.596636	.039283	-.348771	-1.237129	.925361	.923363	1
-.074818	-.058331	1.301541	1.623939	2.217723	.661315	.423787	1.224942	1.691935	1
3.154921	1.682858	1.59295	2.852285	2.681502	2.376833	.40872	1.082224	1.644072	1
.840339	.678037	.584893	.4637	.761684	.217612	.131873	1.154673	.343908	1
.804369	1.679388	1.83827	1.098877	1.838177	1.644865	-.237243	-.518191	2.156153	1
2.611484	1.288528	3.157878	4.737624	2.690221	2.140904	-1.421185	2.731128	1.550854	1
3.305599	4.02759	3.414709	4.024999	4.488098	4.087969	.121848	3.56575	2.441517	1
2.489245	1.94918	2.879653	1.165092	2.109129	2.490664	1.285566	-.126415	.963875	1
2.070793	.470622	1.886386	1.76595	1.93678	1.298169	.90061	.998277	2.395544	1
1.021754	1.518586	.529808	.227433	.113818	1.054251	-2.580271	1.228173	2.752875	1
-.580289	-.064106	1.041477	-.873333	.111022	.756878	-1.507111	1.543601	2.675131	1
3.047817	3.629689	3.458208	4.093257	3.108816	3.291135	-.793017	2.402294	2.827536	1
-.35335	-.79604	-.501942	-.523626	-1.192402	-1.019794	-1.985135	.271191	1.370347	1
3.969075	4.307647	4.262423	.641575	1.302878	.805272	1.185964	.984928	3.5722	1
.032137	.359097	-.073145	-2.000956	-1.641287	-1.480219	-2.063064	-2.032849	2.646059	1
-.552701	.489261	1.391232	2.313052	1.002203	.292892	.608692	.023051	.60597	1
.725573	.474587	1.231523	.666639	1.568919	.855491	-.706066	.194336	1.564222	1
2.838041	.99357	2.038801	-.375245	-.033213	.502893	.282032	-1.67392	3.507907	1
3.935999	1.952356	2.339808	.131228	1.072637	-.310772	-.024325	.857038	2.287655	1
-.538692	.216929	-.156111	-.530065	-1.013725	-.265799	-1.752957	.042144	1.836702	1
.806332	.874045	1.684796	1.755092	2.492394	1.243337	.113319	-.764134	2.602292	1
1.682509	.864754	2.392771	1.392116	.945569	3.542407	-1.017067	.93611	1.834633	1
2.791706	3.063401	4.153595	1.080631	3.541987	2.532931	1.442282	.521621	2.619654	1
4.869758	4.942296	5.384713	4.870163	2.843452	3.141511	3.626307	1.343495	1.850325	1
-.645563	.0122	.559835	.76043	1.36418	.15838	-2.26362	2.177884	1.643202	1
5.386866	3.215956	5.810259	5.088026	3.430966	3.432397	2.280109	2.059947	2.4505	1
1.423402	1.278035	.385211	-.205457	-.269986	-.174363	-1.338508	-1.612466	2.294462	1
-1.334832	-.312943	-.646215	-.858186	-1.018374	-1.545323	-2.321884	-.951216	1.59389	1
3.792184	4.010843	3.992795	1.673676	3.441636	3.947763	-.718088	2.088058	2.383651	1
1.160036	1.40409	.443191	1.580222	3.400741	1.848541	-1.210618	1.762886	3.464496	1
2.129537	2.262193	2.445506	1.922511	2.16656	1.406806	2.601817	-.84626	2.115583	1
3.805849	3.958167	5.371398	2.824323	2.763316	3.074652	1.454649	1.532812	2.766313	1
.515632	1.611059	1.021637	-.11382	1.229607	.60424	-1.090083	-1.000311	3.644588	1
2.625143	3.863088	3.568878	1.806926	2.699206	1.933569	-.216214	1.694548	3.223894	1
3.133574	3.28847	3.798855	4.330469	3.785423	2.120093	3.04601	1.953625	1.700973	1
2.756268	2.824696	2.661302	3.074861	4.28968	1.89421	-.393414	2.034622	2.572567	1
2.254909	1.519322	2.444341	-.431038	-.053	-.246257	-1.486454	.177214	1.922168	1
2.864672	.376437	1.736349	2.442316	1.428679	1.585218	-1.660805	1.212393	2.958183	1
1.188499	2.384132	2.507979	2.898924	3.523396	2.480183	1.807711	1.545623	1.908511	1
2.914782	2.615401	2.348607	1.595816	2.279881	.157047	-.504271	2.31238	1.456172	1
-.264405	-1.533398	-1.367902	-.054433	-1.832075	-.996265	-.308274	.52353	1.287564	1
-.390837	-.646797	-.550244	-.430566	.614611	1.393281	-2.122031	.784294	.356684	1
1.959441	1.259513	2.770785	2.48496	2.398763	2.081598	.668728	.185891	2.951462	1
.100467	1.629143	.444976	1.895338	1.043274	1.571548	-2.177646	.914544	.980785	1
4.25348	5.387322	4.723558	4.555842	5.131872	4.879774	2.701534	.397138	3.278349	1
1.428875	1.17073	-.219768	1.158587	1.028221	-.107973	-.707592	1.488068	2.373548	1
1.139947	1.180511	.992275	-1.59911	-.367476	.040499	-2.230661	1.924397	3.6137	1
4.500424	3.348784	3.761122	3.715691	1.906153	1.292634	-.537607	2.532395	2.824792	1
.405575	.33724	.550067	1.688749	2.843862	3.05371	1.409525	.45279	.044645	1
5.073706	5.400977	4.475919	3.255903	4.197431	4.185254	.803847	3.231942	3.293007	1
3.727972	4.517379	4.37045	4.814498	5.347517	3.235958	.603091	.869493	3.015207	1
-1.82644	-1.49838	-1.175026	-.010691	-2.566608	-1.735338	-.799937	-2.004048	-.009616	1
2.402805	2.554871	2.041522	1.4258	1.556259	.490267	-1.470012	.251951	3.488078	1
1.471028	1.128837	.808637	1.532755	1.994331	1.568986	-.732192	.935829	2.245603	1
2.233611	2.776744	2.529197	.685002	.429522	.218825	-.513487	1.469287	1.261033	1
.440716	.933365	.045385	.108454	.119858	-.095397	.658352	1.43232	.380113	1
1.717586	2.334324	3.760534	4.599465	3.278663	3.892717	-.681712	2.158655	2.078593	1
5.226641	4.73741	4.938167	4.487906	4.351868	4.704637	-.327462	2.843668	3.068367	1
1.579792	2.243261	1.987449	1.704385	1.715063	2.278061	-.76037	3.384431	2.15394	1
3.457648	2.347703	1.974085	3.045521	2.996419	3.84926	-1.47153	2.116547	3.80118	1
3.252982	3.013747	2.812219	5.181602	3.606836	3.61159	3.136115	1.080186	1.499574	1
3.174526	3.618234	3.440615	-.001296	.420312	.558006	.722154	.351068	.167363	1
3.916947	3.693332	2.861714	3.999276	4.310858	4.460697	1.298297	1.880676	.715662	1
2.386999	3.119183	3.249794	1.286536	-.891663	-.353094	-5.094461	3.74054	3.161007	1
2.823555	4.57077	4.823043	1.915231	2.124978	3.323586	2.231665	2.522533	2.114136	1
-1.278429	-1.037851	-1.430129	-.311361	-.716913	-2.025562	-3.629313	-.205984	2.615435	1
3.008471	1.667441	1.931754	.728505	.025932	.670687	-1.137083	1.990867	3.363474	1
-2.21596	-.352461	-.759133	1.204743	.412739	-.352001	-2.769855	-.90205	2.389126	1
2.723351	2.010878	2.634738	.329852	1.211871	1.727167	-2.73438	1.69034	2.179086	1
2.242133	2.862509	2.966041	.602314	-1.15251	.359087	-.347486	-1.212813	3.018841	1
1.536204	1.884145	1.359693	.686042	1.960145	1.126402	.442493	1.323847	.34433	1
.697033	1.900863	1.858382	-1.378519	1.016663	1.43742	-.025323	.948396	1.758983	1
1.146509	.386412	1.805287	-1.022749	-.146101	1.522468	-1.035037	-.090688	1.697435	1
-.715932	-.555525	.194882	-1.216321	-.014322	.065967	-4.560716	1.549389	1.886399	1
3.272364	4.707879	5.336206	4.071169	3.63386	5.071274	2.594286	1.98437	2.674389	1
4.113382	3.263283	2.165781	3.303947	1.909893	2.406719	.848323	1.200653	1.11929	1
-.227028	1.011373	-.330061	-.152557	-.099138	-.622555	-.620589	-2.232632	2.896576	1
-1.106182	-.77318	-.447472	-.148824	.050013	-1.588273	-1.207949	1.714185	1.765135	1
3.557725	3.95859	3.331809	3.183091	3.552824	2.596508	.088081	1.971811	2.756247	1
.068421	-.22301	-1.906709	-.329321	-.227304	-.208902	.014636	.156819	1.030312	1
4.112812	6.187987	5.305464	3.33283	3.600401	3.243405	1.546486	1.604961	2.115487	1
4.215992	2.771338	3.009119	2.812383	3.463033	3.862969	.083966	3.354746	2.339204	1
.651843	1.048022	.692646	-.176534	-.087184	.903231	-2.089521	2.203273	2.04836	1
2.246376	4.049954	3.988298	2.594105	3.035154	2.086606	2.000579	.928772	2.071383	1
1.039243	1.379495	.939099	1.302428	2.042893	.958226	.190389	1.811175	1.468994	1
2.91266	2.992127	2.826687	1.819931	1.227923	2.053409	.710085	1.148375	1.218514	1
-.020717	.544169	.737719	-1.297556	-1.0348	.284093	-.55064	.396452	.090724	1
-.533768	1.194657	.533605	-.553857	-.758732	-1.388403	-.772822	-.817488	.246828	1
3.891657	4.330261	3.25954	1.543279	-.016411	1.625585	-1.941137	2.657298	3.235469	1
1.204945	1.282088	1.360685	-.462791	-.563686	.149902	-1.827482	.826927	3.037194	1
2.311645	1.925746	3.236799	3.852186	.964881	2.132981	-.36108	.185054	1.881623	1
-.178595	1.515889	2.008492	.705139	1.814217	.768549	-.488743	.212112	1.163789	1
.855886	1.220843	.528253	.299514	-.654245	-1.14976	-1.732895	-2.073701	2.886034	1
1.537271	3.438415	3.904693	.79903	1.924777	1.784157	-3.411499	1.034183	2.853207	1
1.918061	3.501337	1.840753	1.93252	1.607193	1.775403	1.195986	.689693	1.670422	1
2.167894	2.431325	1.635859	3.420076	2.140432	2.13415	-.291911	.178975	3.303113	1
1.745664	3.946597	2.638892	2.946955	2.21142	2.420929	1.379725	-.089238	2.736516	1
4.016464	4.346076	2.737775	2.639653	1.204014	3.259086	-.983367	3.292561	2.405464	1
2.77661	2.847367	3.796856	3.926996	2.751251	3.315401	.826239	2.266441	2.741356	1
3.535041	4.068999	3.501308	.67187	1.939106	2.961218	.131202	3.112465	3.765881	1
4.264017	3.877551	4.071076	3.761769	3.693702	4.537176	2.324685	2.894314	3.314644	1
1.696523	1.88616	1.517106	2.825437	1.6072	2.802452	1.200209	1.782357	1.008065	1
2.871067	1.188649	1.156479	-.419993	-.009931	-.329504	-3.995384	1.0134	3.247069	1
3.176402	4.709791	2.298449	2.258597	2.756779	3.779709	-1.170407	1.571518	2.160639	1
1.408299	.430175	1.280538	-.532145	-.484396	-.239853	.094764	-.852871	2.720109	1
4.251182	4.40467	4.90727	3.584719	2.995357	2.757855	1.727929	.955055	2.651527	1
1.77789	2.335884	2.333278	1.969579	1.761729	2.080873	1.483792	-.760451	1.387629	1
2.828435	2.769942	2.453953	4.714032	3.387229	2.665185	4.720991	.542743	1.259562	1
.710304	-.395304	.071007	-.944354	-1.84342	-2.191913	-.483721	-1.144116	.710199	1
3.970605	3.643677	3.814902	5.07827	4.607304	4.63641	1.987881	2.5962	.984161	1
2.317919	2.319061	1.503167	3.819518	2.96013	3.433301	.790842	-.145892	2.374524	1
-2.028683	-1.729542	-1.880232	-3.51002	-2.420233	-2.075044	-4.717533	-1.246097	.712624	1
5.074435	3.679837	6.365368	2.4701	3.519344	2.089826	1.284636	1.787224	2.646197	1
-.565393	1.650597	1.584964	1.102621	1.254763	1.281671	-.914847	-.064593	1.992892	1
3.171468	1.926617	4.671804	.249906	.090955	.101028	-4.234206	.893536	4.140185	1
3.479047	3.387191	3.000994	1.897457	.328847	.225195	-1.135158	3.358759	2.736497	1
1.936926	2.172164	2.772838	3.273862	2.683894	3.329619	.760088	.985154	1.533166	1
4.593109	6.053709	3.658844	3.850467	4.525168	3.850568	3.033958	2.337087	1.743708	1
4.047158	1.150712	2.457001	2.135725	1.920804	.951455	-1.04353	.750528	3.505479	1
2.70051	1.46859	2.445261	3.180756	2.483353	2.203984	.498621	2.795553	2.65381	1
1.677726	.831809	1.585906	1.648838	1.456169	1.082331	-.500566	.671176	2.299827	1
3.900435	3.241042	4.571618	3.219755	3.538326	2.938829	.593624	1.518992	3.305085	1
-.387087	.849369	-.807727	-1.744592	-1.627488	-.735461	-1.822389	-.27728	3.220699	1
2.056564	1.879876	1.353534	.961303	.307859	.031542	-.322681	.670831	2.18026	1
1.083819	1.604393	3.060469	1.363906	2.930404	2.593575	.320343	2.829528	1.78537	1
.575875	-.373518	.459897	2.406266	2.66383	.75649	.497116	-.352715	2.217574	1
5.85272	5.460711	5.997877	4.442989	4.885681	5.855109	1.785375	3.539493	2.850105	1
.016459	-.069313	.427065	.899666	1.725282	1.433255	-.860178	.569835	.646172	1
3.913586	4.699712	4.218358	4.022919	3.746867	4.242643	.000814	2.174848	4.230076	1
1.720576	3.785847	2.074422	2.960723	1.705323	1.000096	-1.186698	.930453	1.834833	1
2.266596	2.883952	2.447708	2.380802	2.184567	2.326223	-.088915	2.025477	2.191875	1
.135477	2.945354	.883453	-.62378	.525078	.173019	-.081136	-.346754	2.558656	1
1.498155	2.355078	2.076194	.210632	.051289	-1.494215	.18299	-1.053404	.837977	1
2.359746	1.974177	1.701083	.191454	1.797679	.276752	-.210917	2.072384	1.069229	1
4.013493	2.689358	3.94116	3.69561	3.515882	3.100894	1.133513	2.595445	1.360472	1
3.787677	3.051022	1.805759	2.509723	1.810454	1.001974	-.7508	1.68114	1.982275	1
-2.456267	-.755636	-.645614	.430444	-.432845	-.316676	-1.805204	-.879921	2.222398	1
1.610641	2.490747	2.048464	4.195801	2.594092	3.045573	1.823629	.174051	.876217	1
-2.826934	-2.68431	-2.202965	-2.873453	-2.797598	-3.490662	-.75168	-4.642335	2.314535	1
.566329	1.190137	.50645	2.312189	1.529016	1.865422	.628777	.780796	1.404035	1
3.22723	2.204496	3.781216	3.306501	2.860397	3.719059	-.258703	1.541356	2.933878	1
2.699163	1.335129	3.37528	-.013417	.574801	2.968606	-1.947686	.568444	2.569363	1
6.00998	4.905435	3.920207	3.690655	4.147808	5.382277	1.976558	3.135475	3.648857	1
1.94291	.849583	1.396815	.841769	-.461511	1.182115	.540934	2.063133	1.697948	1
2.612485	3.660086	2.641202	4.449886	3.611522	3.597364	1.130554	3.689622	1.111756	1
.064132	-.417981	.682867	.074295	.631673	-.340394	-.520507	.519926	.919838	1
3.836198	1.998585	3.529716	3.016888	2.71325	3.207498	-1.973266	2.408304	4.306937	1
6.068514	7.14148	6.815972	5.821088	4.664114	6.25657	.95785	2.137668	4.445044	1
2.414103	2.201679	3.315569	3.964732	2.349566	1.884595	1.683742	-.622592	2.209087	1
.330032	.855574	2.350247	1.171323	2.230203	1.204892	-.864323	2.012107	1.694317	1
.500061	.223963	.386634	.296777	-.073632	-.29831	-1.910125	1.781094	1.149892	1
2.311419	1.131793	.640256	.892293	.738679	1.31071	.640699	-.70198	1.129968	1
2.26357	2.078211	2.050727	3.013963	3.332929	3.950033	3.517462	.059072	1.907298	1
4.70863	4.905064	4.906047	3.268495	3.224186	2.317996	1.026841	1.465284	3.658094	1
.187763	-.745874	.692356	-.385227	.687327	-.161192	-.14118	-1.105622	2.101383	1
5.029381	5.551185	5.482748	3.14326	3.125261	2.489649	1.507772	.685577	3.244234	1
5.818943	4.097698	3.4685	1.737443	1.945738	3.29094	1.30883	.775851	3.489461	1
.000253	-.07456	-1.048863	.073224	-1.074259	-.931081	-1.598326	1.124155	.25538	1
3.032391	4.83174	3.471474	4.20942	3.225799	2.173972	2.944031	.238156	1.549545	1
1.688452	1.278843	1.924116	2.698768	3.747273	3.041126	.498695	.953087	2.71242	1
-.734834	1.323642	1.601256	.247527	.188182	.180053	-1.761786	1.93069	2.387626	1
4.638232	5.933303	4.876042	5.971887	4.809953	4.015151	2.342647	2.914234	3.02317	1
.108109	1.411925	-.137867	1.349182	-.178265	.377295	-1.489374	.101919	1.295316	1
3.733697	3.086211	2.560451	2.751315	2.361779	2.831253	4.014668	.873752	1.988108	1
3.10409	2.653925	3.23765	4.85922	5.110437	5.869355	1.725944	2.138067	2.150483	1
1.499125	.334886	1.862182	-.815647	-1.614918	-2.223047	-2.157861	.659181	.808314	1
.87179	2.166479	-.018875	-.357542	-.525389	-.38445	-1.208058	.31627	1.643649	1
2.17811	2.806614	1.973261	2.69328	3.196656	4.652456	-.306457	4.880359	.756253	1
4.560806	5.703017	5.294597	5.471835	3.700307	3.719959	2.579509	.269263	4.179006	1
2.697176	3.527635	2.77111	-.71207	-.544044	1.119844	-1.172523	.037136	3.747627	1
-1.075402	-.085283	.313871	.865806	.631985	2.048592	.090887	-.345395	2.393945	1
-1.488418	.366928	-.439082	.046132	-.630596	1.832393	-1.718966	.562454	.5073	1
1.740077	2.336252	.927011	3.683873	2.762353	2.123736	1.518453	.313334	1.386591	1
1.545183	1.465189	1.142057	1.221724	1.616325	.657761	-1.198185	.049244	1.302122	1
2.042641	2.393074	3.404532	2.988797	3.702475	2.891408	1.932759	2.638213	.256089	1
.649155	-1.477123	.16195	.297988	.385741	.760618	-1.024617	1.103625	1.7213	1
3.855962	4.697831	2.699126	1.910554	3.77403	2.014077	2.661781	1.938089	1.594933	1
1.910238	3.138694	3.425769	4.023852	3.344291	3.614534	.580119	3.411865	1.555542	1
.305826	2.818923	2.381198	1.376916	2.173865	1.753221	-.251071	1.087239	1.201453	1
-1.428444	-1.565311	-.835622	-.63005	-.421844	-1.600303	.287152	-2.186767	1.187125	1
3.37317	1.480321	2.626345	-1.211397	-.831398	-.773929	-4.027514	2.85378	1.710034	1
1.706334	2.243833	2.876532	.273633	.141116	.616983	-.258925	1.851376	3.262019	1
2.094562	1.845229	1.319993	1.881302	.838179	2.324178	2.353403	-1.211816	.608754	1
-.195005	.058086	.018894	-1.225211	-.594806	-2.330625	-2.550541	1.101149	.375153	1
4.438901	2.665944	2.365161	3.065839	2.663061	2.982469	.923983	1.925103	2.707643	1
1.359515	2.527115	1.07663	2.770243	2.766296	3.212283	2.787339	1.318613	1.152036	1
2.264084	2.070884	2.515973	.502394	1.380233	.747513	-.937608	1.022035	2.827449	1
2.099758	.654529	2.262769	3.64699	1.790835	1.109979	.591535	.157219	2.586568	1
3.114607	2.402185	3.474434	2.606349	1.591793	2.602382	3.680749	.808767	.447603	1
5.111749	5.889251	5.555164	3.5316	3.303155	3.836805	-.732554	4.14084	2.268697	1
1.05502	1.540011	1.081112	2.618173	2.006846	1.12078	.571308	.34298	1.95508	1
1.867909	3.892091	3.519193	2.068191	.809255	2.08346	-.988362	1.220695	4.83987	1
2.721766	2.511997	2.48544	2.753705	2.713028	3.366395	-.285109	2.358672	2.587534	1
-.982063	.471396	-.647684	-.331201	.465674	.50837	-.190259	.477311	1.418871	1
4.037095	3.409344	2.45334	3.562915	4.188142	3.084512	1.54562	3.203802	2.151556	1
2.471833	4.612547	2.127543	1.887105	1.961275	1.811085	2.008246	.037062	3.415177	1
-1.456469	-2.215891	-2.110732	-2.451221	-.583983	-.961352	-2.597138	-.632779	-.057391	1
.078844	1.455193	.786606	.157337	-.451724	.266698	-2.633857	1.631562	1.29164	1
1.579092	1.497964	1.754788	1.24168	1.414105	1.194015	-.576686	.180141	2.96389	1
-.413964	-.4243	2.38371	1.184961	-.530425	-.314664	.461164	-1.697999	2.160015	1
1.409444	.939948	1.1924	.636628	1.599832	.002859	-1.807787	1.469816	2.200974	1
3.004453	3.015542	3.067631	3.72165	2.430756	4.929518	-.853155	2.412707	2.65834	1
2.274199	1.175674	1.830968	.094298	.497041	1.208235	.105358	-.639172	1.294848	1
1.105472	.818776	.756116	.82778	1.867711	1.261215	3.355583	-2.783324	2.030866	1
1.35532	1.603466	1.858365	1.371395	.41428	.095158	-.411008	2.092286	.810316	1
.183924	1.632448	1.921069	-.643284	-.654121	.828516	-1.703894	1.082021	2.148649	1
-.488681	.034314	-.771689	.096334	-.821018	.011921	.720743	-.206529	.518215	1
.919808	.946855	2.153457	-.650574	-1.787761	-.174164	-2.071334	3.149364	2.679503	1
2.553815	2.583229	1.948749	2.024662	2.107391	1.744151	.798233	1.322973	2.118134	1
.184759	-.611057	.284406	-1.110368	-1.413587	-.202125	-.025301	-.510709	2.127764	1
2.179768	2.214242	1.420461	-.805507	.052407	-.352776	-1.285932	-.047904	3.796848	1
2.436354	3.083261	2.269124	3.755419	3.215441	3.191365	1.30277	3.701727	.181026	1
5.668612	3.915858	4.130443	3.420151	3.097426	3.732799	-.18507	2.906466	3.74163	1
2.039212	1.612814	.68307	1.976092	.661098	2.241604	-.740178	-.16169	2.435271	1
3.380876	3.514982	3.257189	2.722197	3.457647	2.536094	-1.364898	2.160377	3.410301	1
-.209501	.65039	1.049948	1.989364	.807597	1.923409	-1.313486	.489063	1.383098	1
-1.35735	.834972	.52206	-1.343127	-.602903	.497563	.553032	.266577	.978639	1
4.121857	3.019903	4.812153	3.14005	3.837446	5.319091	-.20107	2.871102	2.54482	1
2.061708	1.465188	3.334508	4.564413	2.232295	4.445667	2.182528	.170452	2.448484	1
4.411526	4.444137	4.983905	5.773236	4.297786	4.556651	1.679727	.823243	2.945195	1
1.514382	1.800229	1.54644	.408278	2.641038	1.585066	1.368277	1.224126	1.240566	1
-.984431	-1.084413	-1.641838	-.879895	-.239794	1.182074	-.470933	-1.913268	1.215834	1
4.18865	2.725112	3.512473	4.540723	3.975355	4.479079	1.51016	1.04331	3.908113	1
2.657764	1.848411	2.335307	.724857	.567821	.061629	-1.683937	.351145	4.446973	1
4.710582	4.438897	5.339909	5.675443	5.626166	5.677664	2.810476	1.862814	4.392692	1
.753437	-1.512649	-.263598	-.261803	-.561166	.130554	-.871674	.006737	2.10146	1
3.026293	1.447105	1.521332	.323898	.763831	1.844992	.07115	1.953715	1.017775	1
.801489	-.098416	-.816799	.385191	.267841	-.700706	-2.265207	-1.082013	3.370848	1
4.089048	4.942643	3.981318	2.056372	3.457556	2.698156	1.557378	2.346125	2.315916	1
1.389386	2.673755	1.699157	2.148272	4.122246	4.335627	-.468887	2.603562	1.926622	1
4.051391	3.625328	3.210502	.924402	1.589661	2.920627	.030242	1.111955	2.583295	1
1.558399	.727345	1.227686	-.653205	.419766	-.094743	-1.529414	-1.255122	4.486271	1
1.517489	2.391205	2.126149	2.337794	1.156353	1.958439	-.214736	1.013977	4.082142	1
